source_row_number,bmrb_id,pdb_id,valid_bmrb_id,valid_pdb_id,valid_identifier_pair,duplicate_mapping_pair,known_bmrb_id,known_pdb_id,identifier_excluded,identifier_screen_reason
4277,17956,2LJS,True,True,True,False,False,False,False,eligible_for_shift_screen
4278,17957,2LT2,True,True,True,False,False,False,False,eligible_for_shift_screen
4279,17958,2LJT,True,True,True,False,False,False,False,eligible_for_shift_screen
4280,17961,2LKR,True,True,True,False,False,False,False,eligible_for_shift_screen
4281,17962,2LJU,True,True,True,False,False,False,False,eligible_for_shift_screen
4282,17963,2LJV,True,True,True,False,False,False,False,eligible_for_shift_screen
4283,17965,2LJW,True,True,True,False,False,False,False,eligible_for_shift_screen
4284,17967,2LJX,True,True,True,False,False,False,False,eligible_for_shift_screen
4285,17968,2LJY,True,True,True,False,False,False,False,eligible_for_shift_screen
4286,17969,2LK0,True,True,True,False,False,False,False,eligible_for_shift_screen
4287,17970,2LK1,True,True,True,False,False,False,False,eligible_for_shift_screen
4288,17971,2LK2,True,True,True,False,False,False,False,eligible_for_shift_screen
4289,17972,2LK3,True,True,True,False,False,False,False,eligible_for_shift_screen
4290,17973,2LT5,True,True,True,False,False,False,False,eligible_for_shift_screen
4291,17974,2LK4,True,True,True,False,False,False,False,eligible_for_shift_screen
4292,17978,2N4O,True,True,True,False,False,False,False,eligible_for_shift_screen
4293,17979,2LK5,True,True,True,False,False,False,False,eligible_for_shift_screen
4294,17980,2LK7,True,True,True,False,False,False,False,eligible_for_shift_screen
4295,17985,2LK9,True,True,True,False,False,False,False,eligible_for_shift_screen
4296,17987,2LO7,True,True,True,False,False,False,False,eligible_for_shift_screen
4297,17988,2LKB,True,True,True,False,False,False,False,eligible_for_shift_screen
4298,17989,2LW1,True,True,True,False,False,False,False,eligible_for_shift_screen
4299,17990,2LKJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4300,17991,2LKG,True,True,True,False,False,False,False,eligible_for_shift_screen
4301,17992,2LKH,True,True,True,False,False,False,False,eligible_for_shift_screen
4302,17993,2LQ4,True,True,True,False,False,False,False,eligible_for_shift_screen
4303,17995,2LKI,True,True,True,False,False,False,False,eligible_for_shift_screen
4304,17997,2LK6,True,True,True,False,False,False,False,eligible_for_shift_screen
4305,18000,2LKM,True,True,True,False,False,False,False,eligible_for_shift_screen
4306,18001,2LKN,True,True,True,False,False,False,False,eligible_for_shift_screen
4307,18002,2LKO,True,True,True,False,False,False,False,eligible_for_shift_screen
4308,18003,2LKP,True,True,True,False,False,False,False,eligible_for_shift_screen
4309,18004,4A24,True,True,True,False,False,False,False,eligible_for_shift_screen
4310,18005,4A4E,True,True,True,False,False,False,False,eligible_for_shift_screen
4311,18006,4A4F,True,True,True,False,False,False,False,eligible_for_shift_screen
4312,18007,4A4G,True,True,True,False,False,False,False,eligible_for_shift_screen
4313,18008,4A4H,True,True,True,False,False,False,False,eligible_for_shift_screen
4314,18009,2LKQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4315,18010,2LKS,True,True,True,False,False,False,False,eligible_for_shift_screen
4316,18011,2LVV,True,True,True,False,False,False,False,eligible_for_shift_screen
4317,18012,2LKT,True,True,True,False,False,False,False,eligible_for_shift_screen
4318,18013,2LKV,True,True,True,False,False,False,False,eligible_for_shift_screen
4319,18014,2LKW,True,True,True,False,False,False,False,eligible_for_shift_screen
4320,18015,2LKX,True,True,True,False,False,False,False,eligible_for_shift_screen
4321,18016,2LKY,True,True,True,False,False,False,False,eligible_for_shift_screen
4322,18017,2LKZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4323,18018,2LL0,True,True,True,False,False,False,False,eligible_for_shift_screen
4324,18019,2LL1,True,True,True,False,False,False,False,eligible_for_shift_screen
4325,18022,2LL2,True,True,True,False,False,False,False,eligible_for_shift_screen
4326,18023,2LL5,True,True,True,False,False,False,False,eligible_for_shift_screen
4327,18027,2LL6,True,True,True,False,False,False,False,eligible_for_shift_screen
4328,18028,2LL7,True,True,True,False,False,False,False,eligible_for_shift_screen
4329,18032,2LL8,True,True,True,False,False,False,False,eligible_for_shift_screen
4330,18034,4A4T,True,True,True,False,False,False,False,eligible_for_shift_screen
4331,18035,4A4U,True,True,True,False,False,False,False,eligible_for_shift_screen
4332,18036,4A4S,True,True,True,False,False,False,False,eligible_for_shift_screen
4333,18037,4A52,True,True,True,False,False,False,False,eligible_for_shift_screen
4334,18039,4A5V,True,True,True,False,False,False,False,eligible_for_shift_screen
4335,18040,2LL9,True,True,True,False,False,False,False,eligible_for_shift_screen
4336,18041,4A53,True,True,True,False,False,False,False,eligible_for_shift_screen
4337,18042,4A54,True,True,True,False,False,False,False,eligible_for_shift_screen
4338,18043,2LLD,True,True,True,False,False,False,False,eligible_for_shift_screen
4339,18044,2LLE,True,True,True,False,False,False,False,eligible_for_shift_screen
4340,18045,8ONG,True,True,True,False,False,False,False,eligible_for_shift_screen
4341,18046,2LLF,True,True,True,False,False,False,False,eligible_for_shift_screen
4342,18047,2LLG,True,True,True,False,False,False,False,eligible_for_shift_screen
4343,18048,2LLH,True,True,True,False,False,False,False,eligible_for_shift_screen
4344,18049,2LLI,True,True,True,False,False,False,False,eligible_for_shift_screen
4345,18050,2LLJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4346,18051,2LLK,True,True,True,False,False,False,False,eligible_for_shift_screen
4347,18053,2LLL,True,True,True,False,False,False,False,eligible_for_shift_screen
4348,18079,4A4R,True,True,True,False,False,False,False,eligible_for_shift_screen
4349,18080,2LLM,True,True,True,False,False,False,False,eligible_for_shift_screen
4350,18081,2LLN,True,True,True,False,False,False,False,eligible_for_shift_screen
4351,18082,2LLO,True,True,True,False,False,False,False,eligible_for_shift_screen
4352,18083,2LLP,True,True,True,False,False,False,False,eligible_for_shift_screen
4353,18084,2LLQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4354,18085,2LLR,True,True,True,False,False,False,False,eligible_for_shift_screen
4355,18086,2LLZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4356,18087,2LLS,True,True,True,False,False,False,False,eligible_for_shift_screen
4357,18088,2LLT,True,True,True,False,False,False,False,eligible_for_shift_screen
4358,18089,2LLU,True,True,True,False,False,False,False,eligible_for_shift_screen
4359,18090,2LLV,True,True,True,False,False,False,False,eligible_for_shift_screen
4360,18091,2LLW,True,True,True,False,False,False,False,eligible_for_shift_screen
4361,18092,2LLX,True,True,True,False,False,False,False,eligible_for_shift_screen
4362,18093,2LLY,True,True,True,False,False,False,False,eligible_for_shift_screen
4363,18094,2LM0,True,True,True,False,False,False,False,eligible_for_shift_screen
4364,18095,2LM1,True,True,True,False,False,False,False,eligible_for_shift_screen
4365,18096,2LM2,True,True,True,False,False,False,False,eligible_for_shift_screen
4366,18097,2LM3,True,True,True,False,False,False,False,eligible_for_shift_screen
4367,18098,2LM4,True,True,True,False,False,False,False,eligible_for_shift_screen
4368,18099,2LM5,True,True,True,False,False,False,False,eligible_for_shift_screen
4369,18102,2LM8,True,True,True,False,False,False,False,eligible_for_shift_screen
4370,18107,2LM9,True,True,True,False,False,False,False,eligible_for_shift_screen
4371,18108,2LME,True,True,True,False,False,False,False,eligible_for_shift_screen
4372,18110,2LMB,True,True,True,False,False,False,False,eligible_for_shift_screen
4373,18111,2LMC,True,True,True,False,False,False,False,eligible_for_shift_screen
4374,18112,2LMD,True,True,True,False,False,False,False,eligible_for_shift_screen
4375,18113,2MBX,True,True,True,False,False,False,False,eligible_for_shift_screen
4376,18114,2LMF,True,True,True,False,False,False,False,eligible_for_shift_screen
4377,18115,2LMG,True,True,True,False,False,False,False,eligible_for_shift_screen
4378,18118,2LMI,True,True,True,False,False,False,False,eligible_for_shift_screen
4379,18119,2LMJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4380,18121,2LT4,True,True,True,False,False,False,False,eligible_for_shift_screen
4381,18125,2MF6,True,True,True,False,False,False,False,eligible_for_shift_screen
4382,18126,2LR2,True,True,True,False,False,False,False,eligible_for_shift_screen
4383,18127,2LMN,True,True,True,False,False,False,False,eligible_for_shift_screen
4384,18128,2LMO,True,True,True,False,False,False,False,eligible_for_shift_screen
4385,18129,2LMP,True,True,True,False,False,False,False,eligible_for_shift_screen
4386,18130,2LRC,True,True,True,False,False,False,False,eligible_for_shift_screen
4387,18131,2LMQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4388,18132,4AAI,True,True,True,False,False,False,False,eligible_for_shift_screen
4389,18134,2LMR,True,True,True,False,False,False,False,eligible_for_shift_screen
4390,18135,2LMS,True,True,True,False,False,False,False,eligible_for_shift_screen
4391,18141,2LMZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4392,18142,2LN0,True,True,True,False,False,False,False,eligible_for_shift_screen
4393,18145,2LN3,True,True,True,False,False,False,False,eligible_for_shift_screen
4394,18146,2LN4,True,True,True,False,False,False,False,eligible_for_shift_screen
4395,18151,2LWJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4396,18152,2LN7,True,True,True,False,False,False,False,eligible_for_shift_screen
4397,18153,2LN8,True,True,True,False,False,False,False,eligible_for_shift_screen
4398,18156,2LNA,True,True,True,False,False,False,False,eligible_for_shift_screen
4399,18158,2LNB,True,True,True,False,False,False,False,eligible_for_shift_screen
4400,18159,2YOM,True,True,True,False,False,False,False,eligible_for_shift_screen
4401,18160,2YON,True,True,True,False,False,False,False,eligible_for_shift_screen
4402,18161,2LND,True,True,True,False,False,False,False,eligible_for_shift_screen
4403,18162,2LNE,True,True,True,False,False,False,False,eligible_for_shift_screen
4404,18163,2LNF,True,True,True,False,False,False,False,eligible_for_shift_screen
4405,18164,2LNG,True,True,True,False,False,False,False,eligible_for_shift_screen
4406,18165,2LNH,True,True,True,False,False,False,False,eligible_for_shift_screen
4407,18166,2LNI,True,True,True,False,False,False,False,eligible_for_shift_screen
4408,18167,2LNJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4409,18169,2LNK,True,True,True,False,False,False,False,eligible_for_shift_screen
4410,18170,2LNL,True,True,True,False,False,False,False,eligible_for_shift_screen
4411,18171,2LNM,True,True,True,False,False,False,False,eligible_for_shift_screen
4412,18175,2LNQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4413,18178,2LNS,True,True,True,False,False,False,False,eligible_for_shift_screen
4414,18179,2LNT,True,True,True,False,False,False,False,eligible_for_shift_screen
4415,18180,2LNU,True,True,True,False,False,False,False,eligible_for_shift_screen
4416,18181,2LNV,True,True,True,False,False,False,False,eligible_for_shift_screen
4417,18182,2LNW,True,True,True,False,False,False,False,eligible_for_shift_screen
4418,18183,2LNX,True,True,True,False,False,False,False,eligible_for_shift_screen
4419,18184,2LNY,True,True,True,False,False,False,False,eligible_for_shift_screen
4420,18186,2LNZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4421,18187,2LO0,True,True,True,False,False,False,False,eligible_for_shift_screen
4422,18190,2LO1,True,True,True,False,False,False,False,eligible_for_shift_screen
4423,18191,2LO2,True,True,True,False,False,False,False,eligible_for_shift_screen
4424,18192,2LO3,True,True,True,False,False,False,False,eligible_for_shift_screen
4425,18193,2LQK,True,True,True,False,False,False,False,eligible_for_shift_screen
4426,18194,2LT1,True,True,True,False,False,False,False,eligible_for_shift_screen
4427,18195,2LO4,True,True,True,False,False,False,False,eligible_for_shift_screen
4428,18199,2LO5,True,True,True,False,False,False,False,eligible_for_shift_screen
4429,18199,2LO8,True,True,True,False,False,False,False,eligible_for_shift_screen
4430,18199,2LOA,True,True,True,False,False,False,False,eligible_for_shift_screen
4431,18200,2MLK,True,True,True,False,False,False,False,eligible_for_shift_screen
4432,18201,2M5J,True,True,True,False,False,False,False,eligible_for_shift_screen
4433,18203,2LO9,True,True,True,False,False,False,False,eligible_for_shift_screen
4434,18205,2LOB,True,True,True,False,False,False,False,eligible_for_shift_screen
4435,18206,2LOC,True,True,True,False,False,False,False,eligible_for_shift_screen
4436,18209,2LOD,True,True,True,False,False,False,False,eligible_for_shift_screen
4437,18210,2LOE,True,True,True,False,False,False,False,eligible_for_shift_screen
4438,18211,2LY2,True,True,True,False,False,False,False,eligible_for_shift_screen
4439,18214,2LOJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4440,18215,2LOK,True,True,True,False,False,False,False,eligible_for_shift_screen
4441,18216,2LOL,True,True,True,False,False,False,False,eligible_for_shift_screen
4442,18217,2LOM,True,True,True,False,False,False,False,eligible_for_shift_screen
4443,18218,2LON,True,True,True,False,False,False,False,eligible_for_shift_screen
4444,18219,2LOO,True,True,True,False,False,False,False,eligible_for_shift_screen
4445,18220,2LOP,True,True,True,False,False,False,False,eligible_for_shift_screen
4446,18221,2LOQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4447,18222,2LOR,True,True,True,False,False,False,False,eligible_for_shift_screen
4448,18223,2LOS,True,True,True,False,False,False,False,eligible_for_shift_screen
4449,18224,2LOT,True,True,True,False,False,False,False,eligible_for_shift_screen
4450,18225,2LOU,True,True,True,False,False,False,False,eligible_for_shift_screen
4451,18226,2LOV,True,True,True,False,False,False,False,eligible_for_shift_screen
4452,18227,2LOW,True,True,True,False,False,False,False,eligible_for_shift_screen
4453,18228,2M3V,True,True,True,False,False,False,False,eligible_for_shift_screen
4454,18229,2LOX,True,True,True,False,False,False,False,eligible_for_shift_screen
4455,18230,2LP2,True,True,True,False,False,False,False,eligible_for_shift_screen
4456,18231,2LP3,True,True,True,False,False,False,False,eligible_for_shift_screen
4457,18234,2LP4,True,True,True,False,False,False,False,eligible_for_shift_screen
4458,18237,2LP7,True,True,True,False,False,False,False,eligible_for_shift_screen
4459,18238,2LP8,True,True,True,False,False,False,False,eligible_for_shift_screen
4460,18239,2LP9,True,True,True,False,False,False,False,eligible_for_shift_screen
4461,18240,2LPA,True,True,True,False,False,False,False,eligible_for_shift_screen
4462,18242,2M5V,True,True,True,False,False,False,False,eligible_for_shift_screen
4463,18244,2LPB,True,True,True,False,False,False,False,eligible_for_shift_screen
4464,18250,2LPC,True,True,True,False,False,False,False,eligible_for_shift_screen
4465,18255,2LPD,True,True,True,False,False,False,False,eligible_for_shift_screen
4466,18256,2LPF,True,True,True,False,False,False,False,eligible_for_shift_screen
4467,18261,2LPI,True,True,True,False,False,False,False,eligible_for_shift_screen
4468,18262,2LPJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4469,18263,2LPK,True,True,True,False,False,False,False,eligible_for_shift_screen
4470,18263,7TZD,True,True,True,False,False,False,False,eligible_for_shift_screen
4471,18269,2LPN,True,True,True,False,False,False,False,eligible_for_shift_screen
4472,18276,2MEX,True,True,True,False,False,False,False,eligible_for_shift_screen
4473,18277,2LPU,True,True,True,False,False,False,False,eligible_for_shift_screen
4474,18278,2LPV,True,True,True,False,False,False,False,eligible_for_shift_screen
4475,18279,2LPW,True,True,True,False,False,False,False,eligible_for_shift_screen
4476,18281,2LPX,True,True,True,False,False,False,False,eligible_for_shift_screen
4477,18283,2LRV,True,True,True,False,False,False,False,eligible_for_shift_screen
4478,18284,2LQ0,True,True,True,False,False,False,False,eligible_for_shift_screen
4479,18286,2LQ1,True,True,True,False,False,False,False,eligible_for_shift_screen
4480,18289,2LQ2,True,True,True,False,False,False,False,eligible_for_shift_screen
4481,18290,2LQ3,True,True,True,False,False,False,False,eligible_for_shift_screen
4482,18292,2LQ5,True,True,True,False,False,False,False,eligible_for_shift_screen
4483,18296,2LQ6,True,True,True,False,False,False,False,eligible_for_shift_screen
4484,18297,2LQ7,True,True,True,False,False,False,False,eligible_for_shift_screen
4485,18298,2LQ8,True,True,True,False,False,False,False,eligible_for_shift_screen
4486,18299,2LQ9,True,True,True,False,False,False,False,eligible_for_shift_screen
4487,18300,2LQA,True,True,True,False,False,False,False,eligible_for_shift_screen
4488,18301,2LQB,True,True,True,False,False,False,False,eligible_for_shift_screen
4489,18302,2LQC,True,True,True,False,False,False,False,eligible_for_shift_screen
4490,18313,2LQG,True,True,True,False,False,False,False,eligible_for_shift_screen
4491,18314,2LQH,True,True,True,False,False,False,False,eligible_for_shift_screen
4492,18315,2LQI,True,True,True,False,False,False,False,eligible_for_shift_screen
4493,18316,2LQJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4494,18318,2LQL,True,True,True,False,False,False,False,eligible_for_shift_screen
4495,18320,2LQM,True,True,True,False,False,False,False,eligible_for_shift_screen
4496,18321,2LQN,True,True,True,False,False,False,False,eligible_for_shift_screen
4497,18322,2LQO,True,True,True,False,False,False,False,eligible_for_shift_screen
4498,18323,2LQP,True,True,True,False,False,False,False,eligible_for_shift_screen
4499,18325,2LQQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4500,18328,2LQT,True,True,True,False,False,False,False,eligible_for_shift_screen
4501,18329,2LQU,True,True,True,False,False,False,False,eligible_for_shift_screen
4502,18332,2LQV,True,True,True,False,False,False,False,eligible_for_shift_screen
4503,18333,2LQW,True,True,True,False,False,False,False,eligible_for_shift_screen
4504,18334,2LQX,True,True,True,False,False,False,False,eligible_for_shift_screen
4505,18335,2LQY,True,True,True,False,False,False,False,eligible_for_shift_screen
4506,18336,2LQZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4507,18337,2LR0,True,True,True,False,False,False,False,eligible_for_shift_screen
4508,18338,2LUW,True,True,True,False,False,False,False,eligible_for_shift_screen
4509,18340,2LR1,True,True,True,False,False,False,False,eligible_for_shift_screen
4510,18341,4ASV,True,True,True,False,False,False,False,eligible_for_shift_screen
4511,18342,4ASW,True,True,True,False,False,False,False,eligible_for_shift_screen
4512,18345,2LR3,True,True,True,False,False,False,False,eligible_for_shift_screen
4513,18346,2LR4,True,True,True,False,False,False,False,eligible_for_shift_screen
4514,18347,2LR5,True,True,True,False,False,False,False,eligible_for_shift_screen
4515,18349,2LR6,True,True,True,False,False,False,False,eligible_for_shift_screen
4516,18350,2LR7,True,True,True,False,False,False,False,eligible_for_shift_screen
4517,18351,4AOG,True,True,True,False,False,False,False,eligible_for_shift_screen
4518,18352,2LR8,True,True,True,False,False,False,False,eligible_for_shift_screen
4519,18354,2LR9,True,True,True,False,False,False,False,eligible_for_shift_screen
4520,18355,2LRA,True,True,True,False,False,False,False,eligible_for_shift_screen
4521,18356,2MP4,True,True,True,False,False,False,False,eligible_for_shift_screen
4522,18357,2LRD,True,True,True,False,False,False,False,eligible_for_shift_screen
4523,18358,2LRE,True,True,True,False,False,False,False,eligible_for_shift_screen
4524,18363,2MDL,True,True,True,False,False,False,False,eligible_for_shift_screen
4525,18364,2LRG,True,True,True,False,False,False,False,eligible_for_shift_screen
4526,18372,2LRH,True,True,True,False,False,False,False,eligible_for_shift_screen
4527,18374,2LRI,True,True,True,False,False,False,False,eligible_for_shift_screen
4528,18375,2LRJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4529,18378,4APD,True,True,True,False,False,False,False,eligible_for_shift_screen
4530,18379,2LRK,True,True,True,False,False,False,False,eligible_for_shift_screen
4531,18379,2LRL,True,True,True,False,False,False,False,eligible_for_shift_screen
4532,18387,2LRN,True,True,True,False,False,False,False,eligible_for_shift_screen
4533,18388,2LRO,True,True,True,False,False,False,False,eligible_for_shift_screen
4534,18389,2LRP,True,True,True,False,False,False,False,eligible_for_shift_screen
4535,18390,2LRQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4536,18391,2LRR,True,True,True,False,False,False,False,eligible_for_shift_screen
4537,18393,2LRS,True,True,True,False,False,False,False,eligible_for_shift_screen
4538,18394,2LRT,True,True,True,False,False,False,False,eligible_for_shift_screen
4539,18398,2LRU,True,True,True,False,False,False,False,eligible_for_shift_screen
4540,18399,2LRW,True,True,True,False,False,False,False,eligible_for_shift_screen
4541,18400,2LRX,True,True,True,False,False,False,False,eligible_for_shift_screen
4542,18404,2LS0,True,True,True,False,False,False,False,eligible_for_shift_screen
4543,18405,2LS1,True,True,True,False,False,False,False,eligible_for_shift_screen
4544,18408,2LS2,True,True,True,False,False,False,False,eligible_for_shift_screen
4545,18409,2LS3,True,True,True,False,False,False,False,eligible_for_shift_screen
4546,18410,2LS4,True,True,True,False,False,False,False,eligible_for_shift_screen
4547,18411,2LS5,True,True,True,False,False,False,False,eligible_for_shift_screen
4548,18412,2LS7,True,True,True,False,False,False,False,eligible_for_shift_screen
4549,18415,2LS8,True,True,True,False,False,False,False,eligible_for_shift_screen
4550,18416,2LWP,True,True,True,False,False,False,False,eligible_for_shift_screen
4551,18416,2M8S,True,True,True,False,False,False,False,eligible_for_shift_screen
4552,18418,2LS9,True,True,True,False,False,False,False,eligible_for_shift_screen
4553,18420,2LSA,True,True,True,False,False,False,False,eligible_for_shift_screen
4554,18425,2LUC,True,True,True,False,False,False,False,eligible_for_shift_screen
4555,18426,2LSB,True,True,True,False,False,False,False,eligible_for_shift_screen
4556,18427,2LSC,True,True,True,False,False,False,False,eligible_for_shift_screen
4557,18429,2LSE,True,True,True,False,False,False,False,eligible_for_shift_screen
4558,18430,2LSF,True,True,True,False,False,False,False,eligible_for_shift_screen
4559,18431,2LSG,True,True,True,False,False,False,False,eligible_for_shift_screen
4560,18432,2LSI,True,True,True,False,False,False,False,eligible_for_shift_screen
4561,18433,2LSJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4562,18434,2LSK,True,True,True,False,False,False,False,eligible_for_shift_screen
4563,18435,2LSL,True,True,True,False,False,False,False,eligible_for_shift_screen
4564,18437,2LSM,True,True,True,False,False,False,False,eligible_for_shift_screen
4565,18438,2LSO,True,True,True,False,False,False,False,eligible_for_shift_screen
4566,18439,2LSP,True,True,True,False,False,False,False,eligible_for_shift_screen
4567,18440,2LSQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4568,18441,2LSR,True,True,True,False,False,False,False,eligible_for_shift_screen
4569,18442,2LSS,True,True,True,False,False,False,False,eligible_for_shift_screen
4570,18443,2LST,True,True,True,False,False,False,False,eligible_for_shift_screen
4571,18445,2LSU,True,True,True,False,False,False,False,eligible_for_shift_screen
4572,18447,2LSV,True,True,True,False,False,False,False,eligible_for_shift_screen
4573,18449,2LSW,True,True,True,False,False,False,False,eligible_for_shift_screen
4574,18452,2LSX,True,True,True,False,False,False,False,eligible_for_shift_screen
4575,18453,2LSZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4576,18454,2LT0,True,True,True,False,False,False,False,eligible_for_shift_screen
4577,18455,2LSY,True,True,True,False,False,False,False,eligible_for_shift_screen
4578,18459,4AR0,True,True,True,False,False,False,False,eligible_for_shift_screen
4579,18462,2LT7,True,True,True,False,False,False,False,eligible_for_shift_screen
4580,18463,2LT8,True,True,True,False,False,False,False,eligible_for_shift_screen
4581,18464,2LT9,True,True,True,False,False,False,False,eligible_for_shift_screen
4582,18465,2LTA,True,True,True,False,False,False,False,eligible_for_shift_screen
4583,18466,2LTB,True,True,True,False,False,False,False,eligible_for_shift_screen
4584,18467,2LTC,True,True,True,False,False,False,False,eligible_for_shift_screen
4585,18468,2LTE,True,True,True,False,False,False,False,eligible_for_shift_screen
4586,18469,2LTD,True,True,True,False,False,False,False,eligible_for_shift_screen
4587,18471,2NAS,True,True,True,False,False,False,False,eligible_for_shift_screen
4588,18474,2M1H,True,True,True,False,False,False,False,eligible_for_shift_screen
4589,18475,2LTF,True,True,True,False,False,False,False,eligible_for_shift_screen
4590,18478,2M16,True,True,True,False,False,False,False,eligible_for_shift_screen
4591,18480,2LTH,True,True,True,False,False,False,False,eligible_for_shift_screen
4592,18481,2LTI,True,True,True,False,False,False,False,eligible_for_shift_screen
4593,18484,2LTJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4594,18485,2LTK,True,True,True,False,False,False,False,eligible_for_shift_screen
4595,18487,2LTL,True,True,True,False,False,False,False,eligible_for_shift_screen
4596,18489,2LTM,True,True,True,False,False,False,False,eligible_for_shift_screen
4597,18490,2LTO,True,True,True,False,False,False,False,eligible_for_shift_screen
4598,18492,2LTP,True,True,True,False,False,False,False,eligible_for_shift_screen
4599,18493,2LTQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4600,18496,2LTT,True,True,True,False,False,False,False,eligible_for_shift_screen
4601,18497,2LTU,True,True,True,False,False,False,False,eligible_for_shift_screen
4602,18498,2LTV,True,True,True,False,False,False,False,eligible_for_shift_screen
4603,18499,2LTW,True,True,True,False,False,False,False,eligible_for_shift_screen
4604,18500,2LTX,True,True,True,False,False,False,False,eligible_for_shift_screen
4605,18501,2LTY,True,True,True,False,False,False,False,eligible_for_shift_screen
4606,18502,2LTZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4607,18503,2LU0,True,True,True,False,False,False,False,eligible_for_shift_screen
4608,18504,2LU1,True,True,True,False,False,False,False,eligible_for_shift_screen
4609,18506,2LU2,True,True,True,False,False,False,False,eligible_for_shift_screen
4610,18507,2LU3,True,True,True,False,False,False,False,eligible_for_shift_screen
4611,18508,2LU4,True,True,True,False,False,False,False,eligible_for_shift_screen
4612,18509,2LU5,True,True,True,False,False,False,False,eligible_for_shift_screen
4613,18510,2LU6,True,True,True,False,False,False,False,eligible_for_shift_screen
4614,18511,2LU7,True,True,True,False,False,False,False,eligible_for_shift_screen
4615,18513,2LU9,True,True,True,False,False,False,False,eligible_for_shift_screen
4616,18514,2LUA,True,True,True,False,False,False,False,eligible_for_shift_screen
4617,18515,2LUB,True,True,True,False,False,False,False,eligible_for_shift_screen
4618,18517,2LUD,True,True,True,False,False,False,False,eligible_for_shift_screen
4619,18518,2LUE,True,True,True,False,False,False,False,eligible_for_shift_screen
4620,18519,2LUF,True,True,True,False,False,False,False,eligible_for_shift_screen
4621,18520,2LUG,True,True,True,False,False,False,False,eligible_for_shift_screen
4622,18521,2LUH,True,True,True,False,False,False,False,eligible_for_shift_screen
4623,18522,2LUI,True,True,True,False,False,False,False,eligible_for_shift_screen
4624,18523,4AXP,True,True,True,False,False,False,False,eligible_for_shift_screen
4625,18524,2LUJ,True,True,True,False,False,False,False,eligible_for_shift_screen
4626,18526,2LUL,True,True,True,False,False,False,False,eligible_for_shift_screen
4627,18531,2LUM,True,True,True,False,False,False,False,eligible_for_shift_screen
4628,18532,2LUN,True,True,True,False,False,False,False,eligible_for_shift_screen
4629,18533,2LUO,True,True,True,False,False,False,False,eligible_for_shift_screen
4630,18534,2LUP,True,True,True,False,False,False,False,eligible_for_shift_screen
4631,18535,2LUQ,True,True,True,False,False,False,False,eligible_for_shift_screen
4632,18536,2LUR,True,True,True,False,False,False,False,eligible_for_shift_screen
4633,18539,2LUS,True,True,True,False,False,False,False,eligible_for_shift_screen
4634,18540,2LUT,True,True,True,False,False,False,False,eligible_for_shift_screen
4635,18541,2LUU,True,True,True,False,False,False,False,eligible_for_shift_screen
4636,18542,2LUV,True,True,True,False,False,False,False,eligible_for_shift_screen
4637,18545,2LUX,True,True,True,False,False,False,False,eligible_for_shift_screen
4638,18546,2LUY,True,True,True,False,False,False,False,eligible_for_shift_screen
4639,18547,2LUZ,True,True,True,False,False,False,False,eligible_for_shift_screen
4640,18548,2M5H,True,True,True,False,False,False,False,eligible_for_shift_screen
4641,18549,2LV0,True,True,True,False,False,False,False,eligible_for_shift_screen
4642,18550,2LV1,True,True,True,False,False,False,False,eligible_for_shift_screen
4643,18551,2LV2,True,True,True,False,False,False,False,eligible_for_shift_screen
4644,18553,2LV4,True,True,True,False,False,False,False,eligible_for_shift_screen
4645,18555,2LV5,True,True,True,False,False,False,False,eligible_for_shift_screen
4646,18556,2LV6,True,True,True,False,False,False,False,eligible_for_shift_screen
4647,18557,2LV7,True,True,True,False,False,False,False,eligible_for_shift_screen
4648,18558,2LV8,True,True,True,False,False,False,False,eligible_for_shift_screen
4649,18559,2LV9,True,True,True,False,False,False,False,eligible_for_shift_screen
4650,18560,2LVA,True,True,True,False,False,False,False,eligible_for_shift_screen
4651,18561,2LVB,True,True,True,False,False,False,False,eligible_for_shift_screen
